CoC Number,CoC Name,CoC Category,year,Population,Overall Homeless,Overall Homeless - Non-Hispanic/Non-Latino,Overall Homeless - Hispanic/Latino,Overall Homeless - White,"Overall Homeless - Black, African American, or African",Overall Homeless - Asian or Asian American,"Overall Homeless - American Indian, Alaska Native, or Indigenous",Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Sheltered ES Homeless,Sheltered ES Homeless - Non-Hispanic/Non-Latino,Sheltered ES Homeless - Hispanic/Latino,Sheltered ES Homeless - White,"Sheltered ES Homeless - Black, African American, or African",Sheltered ES Homeless - Asian or Asian American,"Sheltered ES Homeless - American Indian, Alaska Native, or Indigenous",Sheltered ES Homeless - Native Hawaiian or Other Pacific Islander,Sheltered ES Homeless - Multiple Races,Sheltered TH Homeless,Sheltered TH Homeless - Non-Hispanic/Non-Latino,Sheltered TH Homeless - Hispanic/Latino,Sheltered TH Homeless - White,"Sheltered TH Homeless - Black, African American, or African",Sheltered TH Homeless - Asian or Asian American,"Sheltered TH Homeless - American Indian, Alaska Native, or Indigenous",Sheltered TH Homeless - Native Hawaiian or Other Pacific Islander,Sheltered TH Homeless - Multiple Races,Sheltered SH Homeless,Sheltered SH Homeless - Non-Hispanic/Non-Latino,Sheltered SH Homeless - Hispanic/Latino,Sheltered SH Homeless - White,"Sheltered SH Homeless - Black, African American, or African",Sheltered SH Homeless - Asian or Asian American,"Sheltered SH Homeless - American Indian, Alaska Native, or Indigenous",Sheltered SH Homeless - Native Hawaiian or Other Pacific Islander,Sheltered SH Homeless - Multiple Races,Sheltered Total Homeless,Sheltered Total Homeless - Non-Hispanic/Non-Latino,Sheltered Total Homeless - Hispanic/Latino,Sheltered Total Homeless - White,"Sheltered Total Homeless - Black, African American, or African",Sheltered Total Homeless - Asian or Asian American,"Sheltered Total Homeless - American Indian, Alaska Native, or Indigenous",Sheltered Total Homeless - Native Hawaiian or Other Pacific Islander,Sheltered Total Homeless - Multiple Races,Unsheltered Homeless,Unsheltered Homeless - Non-Hispanic/Non-Latino,Unsheltered Homeless - Hispanic/Latino,Unsheltered Homeless - White,"Unsheltered Homeless - Black, African American, or African",Unsheltered Homeless - Asian or Asian American,"Unsheltered Homeless - American Indian, Alaska Native, or Indigenous",Unsheltered Homeless - Native Hawaiian or Other Pacific Islander,Unsheltered Homeless - Multiple Races,Overall Chronically Homeless,Sheltered ES Chronically Homeless,Sheltered SH Chronically Homeless,Sheltered Total Chronically Homeless,Unsheltered Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals,Overall Chronically Homeless People in Families,Sheltered ES Chronically Homeless People in Families,Sheltered Total Chronically Homeless People in Families,Unsheltered Chronically Homeless People in Families,Overall Homeless Veterans,Overall Homeless Veterans - Non-Hispanic/Non-Latino,Overall Homeless Veterans - Hispanic/Latino,Overall Homeless Veterans - White,"Overall Homeless Veterans - Black, African American, or African",Overall Homeless Veterans - Asian or Asian American,"Overall Homeless Veterans - American Indian, Alaska Native, or Indigenous",Overall Homeless Veterans - Native Hawaiian or Other Pacific Islander,Overall Homeless Veterans - Multiple Races,Sheltered ES Homeless Veterans,Sheltered ES Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered ES Homeless Veterans - Hispanic/Latino,Sheltered ES Homeless Veterans - White,"Sheltered ES Homeless Veterans - Black, African American, or African",Sheltered ES Homeless Veterans - Asian or Asian American,"Sheltered ES Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered ES Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered ES Homeless Veterans - Multiple Races,Sheltered TH Homeless Veterans,Sheltered TH Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered TH Homeless Veterans - Hispanic/Latino,Sheltered TH Homeless Veterans - White,"Sheltered TH Homeless Veterans - Black, African American, or African",Sheltered TH Homeless Veterans - Asian or Asian American,"Sheltered TH Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered TH Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered TH Homeless Veterans - Multiple Races,Sheltered SH Homeless Veterans,Sheltered SH Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered SH Homeless Veterans - Hispanic/Latino,Sheltered SH Homeless Veterans - White,"Sheltered SH Homeless Veterans - Black, African American, or African",Sheltered SH Homeless Veterans - Asian or Asian American,"Sheltered SH Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered SH Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered SH Homeless Veterans - Multiple Races,Sheltered Total Homeless Veterans,Sheltered Total Homeless Veterans - Non-Hispanic/Non-Latino,Sheltered Total Homeless Veterans - Hispanic/Latino,Sheltered Total Homeless Veterans - White,"Sheltered Total Homeless Veterans - Black, African American, or African",Sheltered Total Homeless Veterans - Asian or Asian American,"Sheltered Total Homeless Veterans - American Indian, Alaska Native, or Indigenous",Sheltered Total Homeless Veterans - Native Hawaiian or Other Pacific Islander,Sheltered Total Homeless Veterans - Multiple Races,Unsheltered Homeless Veterans,Unsheltered Homeless Veterans - Non-Hispanic/Non-Latino,Unsheltered Homeless Veterans - Hispanic/Latino,Unsheltered Homeless Veterans - White,"Unsheltered Homeless Veterans - Black, African American, or African",Unsheltered Homeless Veterans - Asian or Asian American,"Unsheltered Homeless Veterans - American Indian, Alaska Native, or Indigenous",Unsheltered Homeless Veterans - Native Hawaiian or Other Pacific Islander,Unsheltered Homeless Veterans - Multiple Races,"Total Year-Round Beds (ES, TH, SH)","Total Non-DV Year-Round Beds (ES, TH, SH)","Total HMIS Year-Round Beds (ES, TH, SH)","HMIS Participation Rate for Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Dedicated Veteran Beds (ES, TH, SH)",Total Year-Round Beds (ES).1,Total Non-DV Year-Round Beds (ES),Total HMIS Year-Round Beds (ES),HMIS Participation Rate for Year-Round Beds (ES),Total Seasonal Beds (ES),Total Overflow Beds (ES),Dedicated Veteran Beds (ES),Total Year-Round Beds (TH).1,Total Non-DV Year-Round Beds (TH),Total HMIS Year-Round Beds (TH),HMIS Participation Rate for Year-Round Beds (TH),Dedicated Veteran Beds (TH),Total Year-Round Beds (SH).1,Total Non-DV Year-Round Beds (SH),Total HMIS Year-Round Beds (SH),HMIS Participation Rate for Year-Round Beds (SH),Dedicated Veteran Beds (SH),Total Year-Round Beds (RRH),Total Non-DV Year-Round Beds (RRH),Total HMIS Year-Round Beds (RRH),HMIS Participation Rate for Year-Round Beds (RRH),Dedicated Veteran Beds (RRH),Total Year-Round Beds (PSH),Total Non-DV Year-Round Beds (PSH),Total HMIS Year-Round Beds (PSH),HMIS Participation Rate for Year-Round Beds (PSH),Dedicated Veteran Beds (PSH),Dedicated Chronically Homeless Beds (PSH),Total Year-Round Beds (OPH),Total Non-DV Year-Round Beds (OPH),Total HMIS Year-Round Beds (OPH),HMIS Participation Rate for Year-Round Beds (OPH),Dedicated Veteran Beds (OPH)
CA-601,San Diego City and County CoC,Major City CoC,2016,"3,281,000",8669,6200,2469,5464,1836,117,194,128,930,1250,863,387,804,327,19,18,20,62,2427,1519,908,1648,565,42,41,36,95,52,45,7,26,17,1,1,1,6,3729,2427,1302,2478,909,62,60,57,163,4940,3773,1167,2986,927,55,134,71,767,1417,287,22,309,1108,1345,236,22,258,1087,72,51,51,21,1156,943,213,691,268,10,34,18,135,111,88,23,80,27,1,1,1,1,459,377,82,306,113,9,8,9,14,14,11,3,10,2,0,0,0,2,584,476,108,396,142,10,9,10,17,572,467,105,295,126,0,25,8,118,4434,3891,3792,0.8552,1312,3065,57,,1312,1154,1154,0.8796,199,47,,3065,2680,2581,0.8421,,57,57,57,1,,579,579,579,1,,3709,3709,3607,0.9725,,,329,329,329,1,
CA-604,Bakersfield/Kern County CoC,Major City CoC,2016,"876,548",1067,788,279,694,182,3,52,10,126,385,280,105,260,79,2,11,3,30,176,128,48,116,38,1,5,2,14,0,0,0,0,0,0,0,0,0,561,408,153,376,117,3,16,5,44,506,380,126,318,65,0,36,5,82,272,65,0,65,207,254,53,0,53,201,18,12,12,6,99,75,24,72,16,0,3,0,8,16,12,4,12,3,0,0,0,1,49,37,12,36,8,0,1,0,4,0,0,0,0,0,0,0,0,0,65,49,16,48,11,0,1,0,5,34,26,8,24,5,0,2,0,3,682,588,588,0.8622,457,225,0,,457,397,397,0.8687,0,12,,225,191,191,0.8489,,0,0,0,.,,164,164,164,1,,1067,1067,1067,1,,,710,710,668,0.9408,
CA-606,Long Beach CoC,Major City CoC,2016,"469,408",2250,1737,513,1227,775,68,46,45,89,405,337,68,212,157,15,8,10,3,332,250,82,181,114,17,3,4,13,0,0,0,0,0,0,0,0,0,737,587,150,393,271,32,11,14,16,1513,1150,363,834,504,36,35,31,73,838,89,0,89,749,800,86,0,86,714,38,3,3,35,289,240,49,161,100,8,4,4,12,17,14,3,11,6,0,0,0,0,178,150,28,96,66,6,2,3,5,0,0,0,0,0,0,0,0,0,195,164,31,107,72,6,2,3,5,94,76,18,54,28,2,2,1,7,642,533,371,0.5779,257,385,0,,257,235,115,0.4475,200,0,,385,298,256,0.6649,,0,0,0,.,,234,234,197,0.8419,,1452,1452,1274,0.8774,,,120,120,0,0,
CO-503,Metropolitan Denver CoC,Major City CoC,2016,"2,608,000",5728,4257,1471,3414,1498,56,332,41,387,2918,2160,758,1781,699,17,202,22,197,1967,1438,529,1071,662,34,57,13,130,46,38,8,33,9,1,3,0,0,4931,3636,1295,2885,1370,52,262,35,327,797,621,176,529,128,4,70,6,60,739,482,46,528,211,716,463,46,509,207,23,19,19,4,722,651,71,492,178,4,26,2,20,151,135,16,96,37,1,9,1,7,496,449,47,336,130,3,13,1,13,2,2,0,1,1,0,0,0,0,649,586,63,433,168,4,22,2,20,73,65,8,59,10,0,4,0,0,4790,4485,2827,0.5902,2230,2493,67,,2230,1993,967,0.4336,635,486,,2493,2450,1818,0.7292,,67,42,42,0.6269,,928,928,928,1,,2584,2518,2333,0.9029,,,54,54,54,1,
CO-504,Colorado Springs/El Paso County CoC,Major City CoC,2016,"674,094",1302,1092,210,915,251,8,33,9,86,591,526,65,438,111,3,9,4,26,400,298,102,239,118,1,1,2,39,0,0,0,0,0,0,0,0,0,991,824,167,677,229,4,10,6,65,311,268,43,238,22,4,23,3,21,387,239,0,239,148,355,207,0,207,148,32,32,32,0,168,153,15,121,33,0,6,3,5,93,87,6,73,14,0,5,1,0,31,25,6,17,12,0,1,0,1,0,0,0,0,0,0,0,0,0,124,112,12,90,26,0,6,1,1,44,41,3,31,7,0,0,2,4,751,723,676,0.9001,298,453,0,,298,270,249,0.8356,210,90,,453,453,427,0.9426,,0,0,0,.,,78,78,78,1,,582,582,582,1,,,0,0,0,.,
DC-500,District of Columbia CoC,Major City CoC,2016,"677,014",8350,7916,434,439,7689,35,38,16,133,6259,6036,223,236,5892,23,20,10,78,1773,1636,137,115,1614,7,6,6,25,0,0,0,0,0,0,0,0,0,8032,7672,360,351,7506,30,26,16,103,318,244,74,88,183,5,12,0,30,1597,1357,0,1357,240,1501,1261,0,1261,240,96,96,96,0,350,343,7,48,294,2,5,1,0,148,145,3,23,123,0,2,0,0,174,172,2,17,153,0,3,1,0,0,0,0,0,0,0,0,0,0,322,317,5,40,276,0,5,1,0,28,26,2,8,18,2,0,0,0,8314,7949,7692,0.9252,6077,2237,0,,6077,6001,5863,0.9648,708,125,,2237,1948,1829,0.8176,,0,0,0,.,,3761,3761,3761,1,,6567,6524,6043,0.9202,,,2296,2296,72,0.0314,
FL-510,"Jacksonville-Duval, Clay Counties CoC",Major City CoC,2016,"1,113,658",1959,1847,112,748,1120,5,9,3,74,907,849,58,337,512,2,5,3,48,611,576,35,245,339,1,2,0,24,0,0,0,0,0,0,0,0,0,1518,1425,93,582,851,3,7,3,72,441,422,19,166,269,2,2,0,2,337,193,0,193,144,325,181,0,181,144,12,12,12,0,130,120,10,45,78,0,1,0,6,45,41,4,18,22,0,1,0,4,59,55,4,18,40,0,0,0,1,0,0,0,0,0,0,0,0,0,104,96,8,36,62,0,1,0,5,26,24,2,9,16,0,0,0,1,1723,1548,726,0.4214,1030,693,0,,1030,855,458,0.4447,0,11,,693,693,268,0.3867,,0,0,0,.,,843,843,542,0.6429,,1135,1135,465,0.4097,,,433,433,0,0,
FL-600,Miami-Dade County CoC,Major City CoC,2016,"2,660,000",4235,2655,1580,1966,2189,12,0,0,68,1963,1149,814,857,1041,11,0,0,54,1266,858,408,589,664,0,0,0,13,24,13,11,15,8,1,0,0,0,3253,2020,1233,1461,1713,12,0,0,67,982,635,347,505,476,0,0,0,1,472,124,11,135,337,435,87,11,98,337,37,37,37,0,157,131,26,57,99,0,0,0,1,31,28,3,6,25,0,0,0,0,95,75,20,40,54,0,0,0,1,0,0,0,0,0,0,0,0,0,126,103,23,46,79,0,0,0,1,31,28,3,11,20,0,0,0,0,3537,3018,2791,0.7891,1999,1510,28,,1999,1850,1782,0.8914,0,70,,1510,1140,981,0.6497,,28,28,28,1,,565,565,565,1,,4337,4337,3502,0.8075,,,109,109,40,0.367,
GA-500,Atlanta CoC,Major City CoC,2016,"468,573",4063,3843,220,352,3517,8,38,1,147,1782,1673,109,225,1482,6,21,1,47,1443,1364,79,54,1329,0,0,0,60,0,0,0,0,0,0,0,0,0,3225,3037,188,279,2811,6,21,1,107,838,806,32,73,706,2,17,0,40,556,290,0,290,266,531,280,0,280,251,25,10,10,15,369,367,2,50,310,1,2,0,6,143,141,2,13,121,1,2,0,6,223,223,0,36,187,0,0,0,0,0,0,0,0,0,0,0,0,0,366,364,2,49,308,1,2,0,6,3,3,0,1,2,0,0,0,0,3384,3348,2215,0.6546,1621,1763,0,,1621,1585,852,0.5256,178,169,,1763,1763,1363,0.7731,,0,0,0,.,,519,519,433,0.8343,,2325,2296,1931,0.8305,,,0,0,0,.,
IL-510,Chicago CoC,Major City CoC,2016,"2,724,000",5889,5242,647,1116,4540,64,26,17,126,1470,1362,108,319,1082,17,4,11,37,3137,2762,375,454,2551,41,13,6,72,39,34,5,19,15,3,1,0,1,4646,4158,488,792,3648,61,18,17,110,1243,1084,159,324,892,3,8,0,16,343,104,6,110,233,334,104,6,110,224,9,0,0,9,601,565,36,119,469,0,6,1,6,133,129,4,29,99,0,0,1,4,266,254,12,39,223,0,2,0,2,0,0,0,0,0,0,0,0,0,399,383,16,68,322,0,2,1,6,202,182,20,51,147,0,4,0,0,5469,5232,4987,0.9119,1687,3741,41,,1687,1672,1633,0.968,0,2,,3741,3519,3313,0.8856,,41,41,41,1,,595,595,595,1,,9393,9393,6676,0.7107,,,166,166,66,0.3976,
IN-503,Indianapolis CoC,Major City CoC,2016,"853,983",1619,1569,50,666,865,14,15,8,51,877,842,35,318,511,6,5,3,34,600,592,8,272,302,6,5,3,12,12,11,1,8,4,0,0,0,0,1489,1445,44,598,817,12,10,6,46,130,124,6,68,48,2,5,2,5,162,102,8,110,52,128,68,8,76,52,34,34,34,0,326,321,5,163,152,5,1,1,4,49,49,0,18,28,2,1,0,0,267,262,5,140,120,2,0,1,4,1,1,0,1,0,0,0,0,0,317,312,5,159,148,4,1,1,4,9,9,0,4,4,1,0,0,0,1661,1356,680,0.4094,901,735,25,,901,733,258,0.2863,192,159,,735,598,397,0.5401,,25,25,25,1,,117,117,117,1,,1208,1208,759,0.6283,,,98,98,0,0,
KS-502,Wichita/Sedgwick County CoC,Major City CoC,2016,"511,230",571,503,68,342,156,3,28,2,40,351,318,33,207,103,2,10,1,28,129,108,21,82,41,1,0,1,4,12,12,0,9,0,0,2,0,1,492,438,54,298,144,3,12,2,33,79,65,14,44,12,0,16,0,7,39,15,0,15,24,29,9,0,9,20,10,6,6,4,46,39,7,31,9,1,3,1,1,20,18,2,15,4,0,1,0,0,9,8,1,5,2,1,0,1,0,2,2,0,2,0,0,0,0,0,31,28,3,22,6,1,1,1,0,15,11,4,9,3,0,2,0,1,573,424,384,0.6702,335,218,20,,335,263,263,0.7851,100,0,,218,141,101,0.4633,,20,20,20,1,,47,47,47,1,,546,546,348,0.6374,,,0,0,0,.,
KY-501,Louisville-Jefferson County CoC,Major City CoC,2016,"765,322",1116,1051,65,456,590,0,6,0,64,573,533,40,254,277,0,4,0,38,431,410,21,148,258,0,2,0,23,0,0,0,0,0,0,0,0,0,1004,943,61,402,535,0,6,0,61,112,108,4,54,55,0,0,0,3,186,111,0,111,75,176,101,0,101,75,10,10,10,0,191,185,6,99,86,0,1,0,5,40,39,1,24,15,0,0,0,1,127,123,4,63,60,0,1,0,3,0,0,0,0,0,0,0,0,0,167,162,5,87,75,0,1,0,4,24,23,1,12,11,0,0,0,1,979,878,873,0.8917,544,435,0,,544,453,453,0.8327,0,105,,435,425,420,0.9655,,0,0,0,.,,82,82,82,1,,1832,1832,1401,0.7647,,,0,0,0,.,
MA-500,Boston CoC,Major City CoC,2016,"670,982",6240,3898,2342,2146,2513,40,14,11,1516,5151,3246,1905,1599,2148,32,6,11,1355,900,479,421,450,315,5,7,0,123,22,21,1,14,3,0,0,0,5,6073,3746,2327,2063,2466,37,13,11,1483,167,152,15,83,47,3,1,0,33,919,883,17,900,19,605,569,17,586,19,314,314,314,0,222,191,31,147,66,1,5,0,3,56,53,3,22,31,0,1,0,2,145,119,26,109,31,1,4,0,0,16,15,1,13,2,0,0,0,1,217,187,30,144,64,1,5,0,3,5,4,1,3,2,0,0,0,0,6281,6085,5353,0.8523,5219,1035,27,,5219,5111,4561,0.8739,120,171,,1035,947,775,0.7488,,27,27,17,0.6296,,138,129,119,0.8623,,5150,5150,4876,0.9468,,,2744,2744,1117,0.4071,
MD-501,Baltimore CoC,Major City CoC,2016,"622,831",2725,2310,415,677,1941,6,21,9,71,1011,983,28,202,772,2,7,0,28,1357,990,367,418,895,0,10,6,28,20,20,0,2,18,0,0,0,0,2388,1993,395,622,1685,2,17,6,56,337,317,20,55,256,4,4,3,15,605,425,12,437,168,585,405,12,417,168,20,20,20,0,269,260,9,67,198,0,1,0,3,46,45,1,13,32,0,0,0,1,187,180,7,42,143,0,1,0,1,1,1,0,0,1,0,0,0,0,234,226,8,55,176,0,1,0,2,35,34,1,12,22,0,0,0,1,2751,2665,1877,0.6823,1171,1560,20,,1171,1126,786,0.6712,120,57,,1560,1519,1071,0.6865,,20,20,20,1,,521,499,398,0.7639,,4045,4045,2153,0.5323,,,0,0,0,.,
MI-501,Detroit CoC,Major City CoC,2016,"679,562",2335,2291,44,239,2043,7,6,3,37,1182,1163,19,92,1068,1,1,3,17,939,925,14,101,813,6,3,0,16,21,21,0,3,18,0,0,0,0,2142,2109,33,196,1899,7,4,3,33,193,182,11,43,144,0,2,0,4,329,213,13,226,103,307,191,13,204,103,22,22,22,0,354,348,6,68,277,0,2,0,7,43,43,0,5,38,0,0,0,0,277,272,5,55,213,0,2,0,7,16,16,0,2,14,0,0,0,0,336,331,5,62,265,0,2,0,7,18,17,1,6,12,0,0,0,0,2260,2133,2112,0.9345,1087,1152,21,,1087,1020,1020,0.9384,154,111,,1152,1092,1071,0.9297,,21,21,21,1,,530,530,505,0.9528,,2476,2476,1955,0.7896,,,2806,2806,0,0,
MN-500,Minneapolis/Hennepin County CoC,Major City CoC,2016,"1,223,000",3056,2756,300,692,2052,35,207,14,56,1657,1534,123,455,1044,31,87,6,34,1229,1077,152,180,964,4,61,4,16,0,0,0,0,0,0,0,0,0,2886,2611,275,635,2008,35,148,10,50,170,145,25,57,44,0,59,4,6,390,332,0,332,58,360,302,0,302,58,30,30,30,0,137,134,3,75,55,1,1,3,2,67,65,2,34,29,1,1,1,1,59,58,1,35,23,0,0,0,1,0,0,0,0,0,0,0,0,0,126,123,3,69,52,1,1,1,2,11,11,0,6,3,0,0,2,0,2982,2748,2620,0.8786,1615,1367,0,,1615,1447,1447,0.896,100,212,,1367,1301,1173,0.8581,,0,0,0,.,,1057,1057,1047,0.9905,,6025,5967,3569,0.5924,,,16,16,16,1,
NC-505,Charlotte/Mecklenberg CoC,Major City CoC,2016,"1,034,000",1818,1758,60,338,1415,1,13,3,48,1149,1110,39,184,928,1,4,2,30,482,471,11,88,384,0,3,0,7,0,0,0,0,0,0,0,0,0,1631,1581,50,272,1312,1,7,2,37,187,177,10,66,103,0,6,1,11,191,128,0,128,63,170,110,0,110,60,21,18,18,3,149,146,3,46,94,0,3,0,6,66,65,1,16,47,0,0,0,3,58,58,0,22,32,0,1,0,3,0,0,0,0,0,0,0,0,0,124,123,1,38,79,0,1,0,6,25,23,2,8,15,0,2,0,0,1536,1456,1361,0.8861,935,601,0,,935,855,815,0.8717,145,140,,601,601,546,0.9085,,0,0,0,.,,958,958,958,1,,1097,1097,752,0.6855,,,0,0,0,.,
NC-507,Raleigh/Wake County CoC,Major City CoC,2016,"1,023,000",818,764,54,180,604,1,7,0,26,535,499,36,96,411,1,3,0,24,145,136,9,27,116,0,0,0,2,0,0,0,0,0,0,0,0,0,680,635,45,123,527,1,3,0,26,138,129,9,57,77,0,4,0,0,149,113,0,113,36,91,55,0,55,36,58,58,58,0,78,78,0,22,56,0,0,0,0,45,45,0,8,37,0,0,0,0,17,17,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,14,48,0,0,0,0,16,16,0,8,8,0,0,0,0,753,709,675,0.8964,557,196,0,,557,513,493,0.8851,30,86,,196,196,182,0.9286,,0,0,0,.,,287,287,287,1,,898,898,637,0.7094,,,0,0,0,.,
NE-501,"Omaha, Council Bluffs CoC",Major City CoC,2016,"535,487",1509,1306,203,884,434,8,32,4,147,983,865,118,564,303,3,21,3,89,469,388,81,272,125,4,9,1,58,0,0,0,0,0,0,0,0,0,1452,1253,199,836,428,7,30,4,147,57,53,4,48,6,1,2,0,0,200,168,0,168,32,167,135,0,135,32,33,33,33,0,134,131,3,88,36,1,1,0,8,71,70,1,44,18,1,0,0,8,57,55,2,38,18,0,1,0,0,0,0,0,0,0,0,0,0,0,128,125,3,82,36,1,1,0,8,6,6,0,6,0,0,0,0,0,1389,1315,814,0.586,865,524,0,,865,799,522,0.6035,0,162,,524,516,292,0.5573,,0,0,0,.,,304,304,304,1,,762,762,466,0.6115,,,134,134,0,0,
NM-500,Albuquerque CoC,Major City CoC,2016,"558,086",1222,722,500,710,139,6,230,13,124,674,384,290,402,77,5,102,8,80,365,219,146,210,47,0,60,4,44,0,0,0,0,0,0,0,0,0,1039,603,436,612,124,5,162,12,124,183,119,64,98,15,1,68,1,0,255,165,0,165,90,240,150,0,150,90,15,15,15,0,139,112,27,90,21,1,20,1,6,52,43,9,35,6,1,7,1,2,71,58,13,48,13,0,6,0,4,0,0,0,0,0,0,0,0,0,123,101,22,83,19,1,13,1,6,16,11,5,7,2,0,7,0,0,879,686,450,0.5119,367,512,0,,367,292,180,0.4905,389,20,,512,394,270,0.5273,,0,0,0,.,,233,222,216,0.927,,1407,1407,704,0.5004,,,0,0,0,.,
NV-500,Las Vegas/Clark County CoC,Major City CoC,2016,"2,098,000",6208,5393,815,3393,2061,179,122,118,335,1810,1584,226,973,703,48,18,11,57,642,556,86,341,272,0,12,3,14,25,23,2,14,10,0,0,0,1,2477,2163,314,1328,985,48,30,14,72,3731,3230,501,2065,1076,131,92,104,263,285,23,9,32,253,285,23,9,32,253,0,0,0,0,730,654,76,432,224,15,14,13,32,77,70,7,59,18,0,0,0,0,251,236,15,152,90,0,4,1,4,0,0,0,0,0,0,0,0,0,328,306,22,211,108,0,4,1,4,402,348,54,221,116,15,10,12,28,2451,2325,2139,0.8727,1602,824,25,,1602,1476,1290,0.8052,349,216,,824,824,824,1,,25,25,25,1,,500,500,465,0.93,,2066,2066,2066,1,,,0,0,0,.,
NY-600,New York City CoC,Major City CoC,2016,"8,463,000",73523,36423,37100,13357,49894,888,562,1148,7674,66800,31680,35120,11564,45417,801,492,1106,7420,3749,2517,1232,758,2671,34,30,22,234,136,103,33,41,81,0,3,0,11,70685,34300,36385,12363,48169,835,525,1128,7665,2838,2123,715,994,1725,53,37,20,9,4294,2481,0,2481,1813,3230,1417,0,1417,1813,1064,1064,1064,0,559,437,122,183,361,2,8,5,0,129,100,29,32,97,0,0,0,0,398,309,89,138,245,2,8,5,0,0,0,0,0,0,0,0,0,0,527,409,118,170,342,2,8,5,0,32,28,4,13,19,0,0,0,0,73045,70299,66411,0.9092,68686,4197,162,,68686,66616,63237,0.9207,0,224,,4197,3521,3012,0.7177,,162,162,162,1,,1010,1010,0,0,,28640,28240,15246,0.5323,,,0,0,0,.,
OH-503,Columbus/Franklin County CoC,Major City CoC,2016,"1,258,000",1724,1666,58,532,1045,10,10,1,126,1244,1205,39,348,785,8,4,1,98,141,138,3,38,91,1,1,0,10,0,0,0,0,0,0,0,0,0,1385,1343,42,386,876,9,5,1,108,339,323,16,146,169,1,5,0,18,160,44,0,44,116,156,40,0,40,116,4,4,4,0,133,130,3,53,68,1,4,0,7,62,59,3,24,35,0,0,0,3,41,41,0,18,19,0,1,0,3,0,0,0,0,0,0,0,0,0,103,100,3,42,54,0,1,0,6,30,30,0,11,14,1,3,0,1,1215,1170,1170,0.963,1068,147,0,,1068,1034,1034,0.9682,59,211,,147,136,136,0.9252,,0,0,0,.,,378,378,378,1,,2661,2661,2249,0.8452,,,0,0,0,.,
OK-501,Tulsa City & County CoC,Major City CoC,2016,"640,851",1043,1002,41,578,267,8,149,0,41,661,651,10,355,189,4,92,0,21,208,190,18,128,40,3,29,0,8,24,22,2,18,4,0,2,0,0,893,863,30,501,233,7,123,0,29,150,139,11,77,34,1,26,0,12,118,45,15,60,58,118,45,15,60,58,0,0,0,0,108,103,5,74,16,0,13,0,5,51,49,2,36,8,0,7,0,0,36,34,2,26,3,0,3,0,4,1,1,0,1,0,0,0,0,0,88,84,4,63,11,0,10,0,4,20,19,1,11,5,0,3,0,1,818,684,656,0.802,525,268,25,,525,420,420,0.8,0,103,,268,239,211,0.7873,,25,25,25,1,,0,0,0,.,,444,444,242,0.545,,,0,0,0,.,
OK-502,Oklahoma City CoC,Major City CoC,2016,"632,188",1511,1411,100,875,446,10,146,7,27,963,898,65,578,301,4,66,3,11,241,223,18,161,70,6,4,0,0,0,0,0,0,0,0,0,0,0,1204,1121,83,739,371,10,70,3,11,307,290,17,136,75,0,76,4,16,320,207,0,207,113,286,173,0,173,113,34,34,34,0,157,151,6,87,51,0,16,0,3,84,84,0,44,36,0,4,0,0,40,39,1,31,8,0,1,0,0,0,0,0,0,0,0,0,0,0,124,123,1,75,44,0,5,0,0,33,28,5,12,7,0,11,0,3,1364,1229,1071,0.7852,1088,276,0,,1088,968,936,0.8603,11,32,,276,261,135,0.4891,,0,0,0,.,,0,0,0,.,,839,839,518,0.6174,,,0,0,0,.,
OR-501,"Portland, Gresham/Multnomah County CoC",Major City CoC,2016,"1,422,668",3914,3485,429,2638,585,32,206,73,380,1237,1081,156,740,202,10,54,36,195,790,720,70,535,126,5,47,7,70,0,0,0,0,0,0,0,0,0,2027,1801,226,1275,328,15,101,43,265,1887,1684,203,1363,257,17,105,30,115,1053,178,0,178,875,1000,163,0,163,837,53,15,15,38,420,399,21,316,56,1,16,9,22,100,94,6,71,15,0,3,3,8,124,121,3,97,19,0,3,1,4,0,0,0,0,0,0,0,0,0,224,215,9,168,34,0,6,4,12,196,184,12,148,22,1,10,5,10,1820,1718,1501,0.8247,964,856,0,,964,893,684,0.7095,250,23,,856,825,817,0.9544,,0,0,0,.,,1107,955,955,0.8627,,4229,4192,3319,0.7848,,,0,0,0,.,
